title,brand,price,old_price,discount_percent,rating,reviews_count,availability,url,image,badges
Еко гель для миття посуду Tortilla 500 мл (4820178060899),Еко,87,,,5.0,1,Невідомо,https://rozetka.com.ua/ua/264709831/p264709831/,https://content1.rozetka.com.ua/goods/images/big_tile/4665617.jpg,
Засіб для миття посуду ChanteClair Vert Лайм і Імбир 500 мл,Засіб,99,123,20,,,Невідомо,https://rozetka.com.ua/ua/516796759/p516796759/,https://content.rozetka.com.ua/goods/images/big_tile/557448509.jpg,−20%
Засіб для миття посуду Lilu Balu Зелене яблуко 5 л (4820159424429),Засіб,149,152,2,4.5,15,Невідомо,https://rozetka.com.ua/ua/balu-4820159424429/p362000973/,https://content1.rozetka.com.ua/goods/images/big_tile/302632472.jpg,
Засіб миючий з антибактеріальним ефектом для посудомийних машин 1л,Засіб,752,,,,,Невідомо,https://rozetka.com.ua/ua/460822379/p460822379/,https://content2.rozetka.com.ua/goods/images/big_tile/489177508.jpg,
"Засіб для миття дитячого посуду Карапуз Ромашка, 500 мл",Засіб,63,,,,,Є в наявності,https://rozetka.com.ua/ua/359075019/p359075019/,https://content2.rozetka.com.ua/goods/images/big_tile/523488976.jpg,
Капсули для посудомийних машин Fairy Jar Professional All in One 115 шт,Капсули,1250,,,,,Є в наявності,https://rozetka.com.ua/ua/489415994/p489415994/,https://content1.rozetka.com.ua/goods/images/big_tile/541779358.jpg,
Гель-капсули для посудомийної машини Fairy All in 1 Lemon 96 шт.,Гель-капсули,924,1890,51,,,Є в наявності,https://rozetka.com.ua/ua/sredstva-dlya-avtomaticheskogo-mitya-posudi-fairy-149369023/p540212114/,https://content1.rozetka.com.ua/goods/images/big_tile/590725444.jpg,−51%
Засіб для миття посуду Helper Max Ultra Power 1 л (4820183972095),Засіб,89,117,24,5.0,5,Невідомо,https://rozetka.com.ua/ua/helper-4820183972095/p481760459/?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTYyNjUsInBheWxvYWQiOiJ7XCJwZ1wiOjQ5MDE1NDA4LFwiY1wiOjEyMTgzMyxcImN0XCI6MixcImNwY1wiOjEuNixcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIwNDAsXCJwXCI6NyxcImdcIjoyfSJ9.kKVkr1rPWWMQRLm_3UtjQfswiywsqn5xW-oCjEw8DAU&advSource=catalog,https://content1.rozetka.com.ua/goods/images/big_tile/580183425.jpg?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTYyNjUsInBheWxvYWQiOiJ7XCJwZ1wiOjQ5MDE1NDA4LFwiY1wiOjEyMTgzMyxcImN0XCI6MixcImNwY1wiOjEuNixcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIwNDAsXCJwXCI6NyxcImdcIjoyfSJ9.kKVkr1rPWWMQRLm_3UtjQfswiywsqn5xW-oCjEw8DAU&advSource=catalog,
Капсули для посудомийних машин Finish Ultimate All-in-1 61шт.,Капсули,879,,,5.0,2,Є в наявності,https://rozetka.com.ua/ua/514074804/p514074804/,https://content.rozetka.com.ua/goods/images/big_tile/553738818.jpg,
"Засіб для миття посуду ""FAIRY"" Соковитий лимон 500мл",Засіб,91,,,,,Є в наявності,https://rozetka.com.ua/ua/521436154/p521436154/,https://content.rozetka.com.ua/goods/images/big_tile/563478230.jpg,
Сіль для посудомийних машин FINISH 4 кг (8594002687397),Сіль,514,,,,,Є в наявності,https://rozetka.com.ua/ua/238696759/p238696759/,https://content.rozetka.com.ua/goods/images/big_tile/259782447.jpg,
Бальзам Fitodoktor для миття посуду з гліцерином Рідка сода 700 мл дойпак,Бальзам,43,,,,,Є в наявності,https://rozetka.com.ua/ua/sredstva-dlya-ruchnogo-mitya-fitodoktor-153827265/p555632202/,https://content.rozetka.com.ua/goods/images/big_tile/615458043.png,
Гель Fitodoktor для миття посуду з гліцерином Лайм-м'ята 700 мл дойпак,Гель,43,,,,,Є в наявності,https://rozetka.com.ua/ua/sredstva-dlya-ruchnogo-mitya-fitodoktor-153827255/p555632172/,https://content1.rozetka.com.ua/goods/images/big_tile/615458033.png,
Ополіскувач для посудомийних машин Finish Rinse 0% 400 мл (5908252000357/5900627065718) (240769),Ополіскувач,254,279,9,,,Невідомо,https://rozetka.com.ua/ua/476877839/p476877839/,https://content1.rozetka.com.ua/goods/images/big_tile/509588707.jpg,−9%
Концентрована рідина для миття посуду Amway DISH DROPS 1л (110488),Концентрована,375,441,15,4.9,82,Невідомо,https://rozetka.com.ua/ua/286929178/p286929178/?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTYyNjUsInBheWxvYWQiOiJ7XCJwZ1wiOjQzNDE3MjcwLFwiY1wiOjEwMTk2NSxcImN0XCI6MSxcImNwY1wiOjEuNSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIwNDAsXCJwXCI6MTQsXCJnXCI6Mn0ifQ.WtPBWJ4aL9OyaC7TGdjQW4a5SsmidPAM_hOVztbMvMY&advSource=catalog,https://content1.rozetka.com.ua/goods/images/big_tile/181734128.jpg?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTYyNjUsInBheWxvYWQiOiJ7XCJwZ1wiOjQzNDE3MjcwLFwiY1wiOjEwMTk2NSxcImN0XCI6MSxcImNwY1wiOjEuNSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIwNDAsXCJwXCI6MTQsXCJnXCI6Mn0ifQ.WtPBWJ4aL9OyaC7TGdjQW4a5SsmidPAM_hOVztbMvMY&advSource=catalog,−15%
Гель для миття посуду Free Aloe Vera 1л,Гель,74,82,10,,,Є в наявності,https://rozetka.com.ua/ua/sredstva-dlya-ruchnogo-mitya-free-155319678/p557650245/,https://content2.rozetka.com.ua/goods/images/big_tile/619200773.jpg,−10%
Таблетки для посудомийних машин Somat Gold 34 шт. (9000101577105/9000101808209),Таблетки,699,999,30,,,Є в наявності,https://rozetka.com.ua/ua/sredstva-dlya-avtomaticheskogo-mitya-posudi-somat-148968916/p538432884/,https://content1.rozetka.com.ua/goods/images/big_tile/590417445.jpg,−30%
Концентрат для миття посуду в професійних посудомийних машинах Optimal-Pro без фосфатів 5 л (4820186670684),Концентрат,953,1192,20,,,Невідомо,https://rozetka.com.ua/ua/optimal-pro-4820186670684/p313025668/,https://content1.rozetka.com.ua/goods/images/big_tile/199171421.jpg,
"Засіб для миття посуду Denkmit Ultra концентрат, 500 мл",Засіб,102,138,26,,,Невідомо,https://rozetka.com.ua/ua/533878904/p533878904/,https://content1.rozetka.com.ua/goods/images/big_tile/620544030.webp,−26%
"Таблетки для посудомийних машин Finish Quantum All in 1 Lemon, 90 шт",Таблетки,1010,,,5.0,20,Є в наявності,https://rozetka.com.ua/ua/525455409/p525455409/,https://content1.rozetka.com.ua/goods/images/big_tile/569496895.png,
Капсули для посудомийних машин Fairy Platinum Лимон 51 шт (8700216236874),Капсули,1319,1360,3,,,Є в наявності,https://rozetka.com.ua/ua/fairy-8700216236874/p429668306/,https://content2.rozetka.com.ua/goods/images/big_tile/429621778.jpg,
Засіб для миття посуду Helper з Ароматом яблука 5 л (4823019005226),Засіб,179,236,24,5.0,6,Готово до відправки,https://rozetka.com.ua/ua/helper-4823019005226/p492046854/?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTYyNjUsInBheWxvYWQiOiJ7XCJwZ1wiOjQ5MDE1NDExLFwiY1wiOjEyMTgzMyxcImN0XCI6MixcImNwY1wiOjAuOTk5OTk5OTc2MTU4MTQyMSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIwNDAsXCJwXCI6MjEsXCJnXCI6Mn0ifQ._9eml-WnSlphEFSFhDWU7O9CDLmEXUuK8Sy1wv1v14c&advSource=catalog,https://content2.rozetka.com.ua/goods/images/big_tile/527177768.jpg?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTYyNjUsInBheWxvYWQiOiJ7XCJwZ1wiOjQ5MDE1NDExLFwiY1wiOjEyMTgzMyxcImN0XCI6MixcImNwY1wiOjAuOTk5OTk5OTc2MTU4MTQyMSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIwNDAsXCJwXCI6MjEsXCJnXCI6Mn0ifQ._9eml-WnSlphEFSFhDWU7O9CDLmEXUuK8Sy1wv1v14c&advSource=catalog,
"Засіб для миття посуду DeLaMark з іонами срібла Солодкий Апельсин, 0,5 л",Засіб,147,,,,,Є в наявності,https://rozetka.com.ua/ua/332255134/p332255134/,https://content1.rozetka.com.ua/goods/images/big_tile/293411793.png,
Еко засіб для миття посуду в посудомийній машині Tortilla 500 мл (4820178061025),Еко,116,119,3,,,Невідомо,https://rozetka.com.ua/ua/tortilla_4820178061025/p6274749/,https://content.rozetka.com.ua/goods/images/big_tile/62713552.jpg,
Спрей-засіб для миття посуду та чищення всіх поверхонь від жиру Pink Stuff 500 мл,Спрей-засіб,161,290,44,,,Невідомо,https://rozetka.com.ua/ua/472861989/p472861989/,https://content2.rozetka.com.ua/goods/images/big_tile/505322910.jpg,−44%
Капсули для посудомийної машини 4 в 1 Tems 12 шт (8697916021148),Капсули,223,268,17,5.0,8,Готово до відправки,https://rozetka.com.ua/ua/tems-8697916021148/p466266559/,https://content.rozetka.com.ua/goods/images/big_tile/495819905.jpg,−17%
"Засіб Wash & Free для миття посуду, 500",Засіб,50,,,,,Є в наявності,https://rozetka.com.ua/ua/398502066/p398502066/,https://content.rozetka.com.ua/goods/images/big_tile/370094322.jpg,
Універсальний еко засіб Green Max Total Clean для очищення поверхонь 500 мл (99101200101),Універсальний,282,,,5.0,3,Невідомо,https://rozetka.com.ua/ua/green-max-99101200101/p443491793/,https://content2.rozetka.com.ua/goods/images/big_tile/457454957.jpg,
Ополіскувач для професійних посудомийних машин PRO service Dishwash АТ 5 л (4823071627664),Ополіскувач,1329,,,4.0,2,Готово до відправки,https://rozetka.com.ua/ua/pro_service_4823071627664/p32642375/,https://content2.rozetka.com.ua/goods/images/big_tile/11593554.jpg,
Еко гель для миття посуду nO%Green Home Duo-Pack з харчовою содою 500 мл (6191) (4823080006191),Еко,67,84,20,,,Невідомо,https://rozetka.com.ua/ua/379149975/p379149975/,https://content.rozetka.com.ua/goods/images/big_tile/333733115.jpg,
Засіб для миття посуду Scala Piatti Busta Citrus 8006130504359 2 л,Засіб,283,355,20,,,Невідомо,https://rozetka.com.ua/ua/442756610/p442756610/,https://content1.rozetka.com.ua/goods/images/big_tile/455944067.jpg,−20%
Засіб для миття посуду Denkmit Spulmittel ultra nature 500 мл,Засіб,88,,,,,Є в наявності,https://rozetka.com.ua/ua/489415724/p489415724/,https://content2.rozetka.com.ua/goods/images/big_tile/563003981.jpg,
Denkmit таблетки для посудомийної машини Classic 65 шт +ПОДАРУНОК Denkmit сіль для посудомийної машини 2 кг,Denkmit,448,687,35,,,Є в наявності,https://rozetka.com.ua/ua/sredstva-dlya-avtomaticheskogo-mitya-posudi-denkmit-149360529/p540211909/,https://content.rozetka.com.ua/goods/images/big_tile/590725383.jpg,−35%
Засіб для миття посуду GOLD CYTRUS КАНИСТРА 5л,Засіб,181,202,10,5.0,1,Є в наявності,https://rozetka.com.ua/ua/419429193/p419429193/,https://content.rozetka.com.ua/goods/images/big_tile/411777304.jpg,
Концентрированная жидкость для посуды Galax Цитрусовый микс 950мл,Концентрированная,104,125,17,5.0,2,Невідомо,https://rozetka.com.ua/ua/445391801/p445391801/,https://content.rozetka.com.ua/goods/images/big_tile/461493595.jpg,−17%
Засіб для миття посуду ТАК 500мл лимон пуш-пул,Засіб,44,,,,,Невідомо,https://rozetka.com.ua/ua/398965191/p398965191/,https://content.rozetka.com.ua/goods/images/big_tile/370979621.jpg,
Засіб для миття посуду Friends Pure Scents Шавлія і розмарин 900 г (4823107605215),Засіб,99,120,18,,,Невідомо,https://rozetka.com.ua/ua/friends-4823107605215/p434838776/,https://content.rozetka.com.ua/goods/images/big_tile/439701570.jpg,
Концентрат для миття посуду Pro Climate Ultra nature Denkmit 500 мл (Німеччина),Концентрат,105,,,,,Є в наявності,https://rozetka.com.ua/ua/489416089/p489416089/,https://content1.rozetka.com.ua/goods/images/big_tile/570625335.jpg,
"Сіль для посудомийної машини KALYON 1,5кг. 1888",Сіль,103,,,,,Є в наявності,https://rozetka.com.ua/ua/506620309/p506620309/,https://content.rozetka.com.ua/goods/images/big_tile/545382992.png,
Капсули для посудомийних машин Fairy Platinum Plus лимон 40 шт (8001090952226),Капсули,1319,1414,7,,,Є в наявності,https://rozetka.com.ua/ua/fairy-8001090952226/p397789944/,https://content1.rozetka.com.ua/goods/images/big_tile/368586539.jpg,−7%
Таблетки для посудомийних машин Finish Ultimate Plus All in 1 Lemon 90 шт. (5908252011025),Таблетки,1306,1437,9,,,Невідомо,https://rozetka.com.ua/ua/sredstva-dlya-avtomaticheskogo-mitya-posudi-finish-151326233/p548278521/,https://content.rozetka.com.ua/goods/images/big_tile/601600214.jpg,−9%
Засіб для ручного миття посуду Carma Сода ефект 500 мл (4823098413707),Засіб,54,,,,,Є в наявності,https://rozetka.com.ua/ua/388291947/p388291947/,https://content.rozetka.com.ua/goods/images/big_tile/512138728.webp,
"Засіб Maxi Power для миття посуду Мигдаль, 500 мл",Засіб,86,,,5.0,1,Є в наявності,https://rozetka.com.ua/ua/344568499/p344568499/,https://content2.rozetka.com.ua/goods/images/big_tile/523501840.jpg,
"Потужний очищувач для миття та зливу Bubble Bombs 100г, ефективний засіб для чищення труб та раковин",Потужний,519,,,,,Є в наявності,https://rozetka.com.ua/ua/458735154/p458735154/,https://content2.rozetka.com.ua/goods/images/big_tile/486510000.jpg,
Капсулі для посудомийних машин Fairy Jar Platinum 66 шт,Капсулі,680,,,,,Невідомо,https://rozetka.com.ua/ua/470930114/p470930114/,https://content1.rozetka.com.ua/goods/images/big_tile/502538713.jpg,
Засіб для миття посуду PRO service Professional Грейпфрут 5 л (4823071636208),Засіб,213,256,17,5.0,5,Готово до відправки,https://rozetka.com.ua/ua/pro_service_4823071636208/p88997241/,https://content.rozetka.com.ua/goods/images/big_tile/340846964.jpg,
Засіб мийний для ручного миття посуду Fada Tableware 3л,Засіб,650,,,5.0,2,Є в наявності,https://rozetka.com.ua/ua/sredstva-dlya-ruchnogo-mitya-fada-150664965/p545039736/,https://content2.rozetka.com.ua/goods/images/big_tile/596127578.jpg,
Brix All in 1 Таблетки для посудомийних машин 22 шт,Brix,163,239,32,4.4,10,Невідомо,https://rozetka.com.ua/ua/456637134/p456637134/,https://content2.rozetka.com.ua/goods/images/big_tile/483927354.jpg,
Упаковка засобу для миття посуду PRO service Грейпфрут 525 мл х 6 шт. (25471105),Упаковка,312,375,17,,,Невідомо,https://rozetka.com.ua/ua/pro_service_25471105/p240013129/,https://content2.rozetka.com.ua/goods/images/big_tile/141986749.png,
"Засіб для миття посуду Maxi Power з мигдальним бальзамом, 1 л",Засіб,137,167,18,5.0,1,Є в наявності,https://rozetka.com.ua/ua/139528685/p139528685/,https://content.rozetka.com.ua/goods/images/big_tile/523517146.jpg,−18%
Органічний рідкий засіб-концентрат для миття посуду Sodasan Sensitive 0.5 л (4019886023566),Органічний,328,,,,,Невідомо,https://rozetka.com.ua/ua/379149960/p379149960/,https://content2.rozetka.com.ua/goods/images/big_tile/512050372.jpg,
Засіб для ручного миття посуду Fairy Лимон 500 мл (5413149313842),Засіб,175,205,15,,,Є в наявності,https://rozetka.com.ua/ua/477258044/p477258044/,https://content.rozetka.com.ua/goods/images/big_tile/510046121.jpg,
Засіб для миття посуду Ludwik Персик 450 мл,Засіб,75,80,6,5.0,1,Невідомо,https://rozetka.com.ua/ua/358915407/p358915407/,https://content2.rozetka.com.ua/goods/images/big_tile/486718050.jpg,−6%
Гель-концентрат для миття посуду Les Lavandieres Лайм з ульразнежирюючою та антибактеріальною дією 1.5 л (8054144240367),Гель-концентрат,211,264,20,4.0,4,Готово до відправки,https://rozetka.com.ua/ua/les-lavandieres-lav-007/p464796154/,https://content.rozetka.com.ua/goods/images/big_tile/507201134.jpg,−20%
Засіб для миття посуду Frosch Зелений лимон 5 л (4009175956156),Засіб,562,,,,,Невідомо,https://rozetka.com.ua/ua/504043904/p504043904/,https://content2.rozetka.com.ua/goods/images/big_tile/542224603.jpg,
Засіб для миття посуду M MIVA NANO PRO Посуд Журавлина 490 мл,Засіб,170,190,11,4.0,1,Є в наявності,https://rozetka.com.ua/ua/484456519/p484456519/,https://content1.rozetka.com.ua/goods/images/big_tile/518213553.jpg,
Засіб для миття посуду EkoPro 500мл,Засіб,44,,,,,Невідомо,https://rozetka.com.ua/ua/398964003/p398964003/,https://content2.rozetka.com.ua/goods/images/big_tile/370979446.jpg,
"Засіб для миття посуду Ludwik Гіпоалергенний, 450 мл",Засіб,52,68,24,5.0,3,Є в наявності,https://rozetka.com.ua/ua/290824788/p290824788/,https://content2.rozetka.com.ua/goods/images/big_tile/523516375.jpg,−24%
Миючий засіб для посуду ICOM Schiuma DI Marsiglia Piatti Лимон 500 мл,Миючий,23,85,73,4.9,9,Є в наявності,https://rozetka.com.ua/ua/416319636/p416319636/,https://content.rozetka.com.ua/goods/images/big_tile/405823774.jpg,−73%
Таблетки TAB314 (24 шт) Wpro 484010678172 для посудомийної машини,Таблетки,300,,,2.4,10,Невідомо,https://rozetka.com.ua/ua/324210472/p324210472/,https://content2.rozetka.com.ua/goods/images/big_tile/232518282.jpg,
Рідина для миття посуду Klee Zitrone Kamille 1 л,Рідина,55,,,,,Невідомо,https://rozetka.com.ua/ua/390492306/p390492306/,https://content.rozetka.com.ua/goods/images/big_tile/356245754.jpg,
Засіб для миття посуду Друг Яблуко 4.5 л (4820023367449),Засіб,228,247,8,,,Невідомо,https://rozetka.com.ua/ua/drug_4820023367449/p390630984/,https://content2.rozetka.com.ua/goods/images/big_tile/356432945.jpg,
Набір засобу для миття посуду Fairy Ромашка та вітамін E 900 мл х 2 шт (8700216759601),Набір,304,,,,,Невідомо,https://rozetka.com.ua/ua/522651809/p522651809/,https://content.rozetka.com.ua/goods/images/big_tile/565292800.jpg,
"Гель для миття посуду Еко Green Home n0%, з яблучним оцтом 500 мл",Гель,63,,,,,Є в наявності,https://rozetka.com.ua/ua/374689233/p374689233/,https://content2.rozetka.com.ua/goods/images/big_tile/522030545.jpg,
NO% green home ЕКО Гель для миття посуду з натуральним яблочним оцтом 1л (2766),NO%,182,,,,,Є в наявності,https://rozetka.com.ua/ua/388438113/p388438113/,https://content.rozetka.com.ua/goods/images/big_tile/352699936.jpg,
Сіль для посудомийних машин DeLaMark 1 кг (4820152330369),Сіль,112,132,15,,,Невідомо,https://rozetka.com.ua/ua/458330244/p458330244/,https://content.rozetka.com.ua/goods/images/big_tile/485945517.jpg,
"Засіб для миття посуду Denkmit Pro Climate концентрат, 500 мл – ефективне очищення з турботою про екологію",Засіб,135,183,26,,,Невідомо,https://rozetka.com.ua/ua/sredstva-dlya-ruchnogo-mitya-denkmit-149940277/p543298355/,https://content2.rozetka.com.ua/goods/images/big_tile/611484252.webp,−26%
"Засіб для миття посуду Denkmit лимонна свіжість, 1 л",Засіб,102,138,26,,,Невідомо,https://rozetka.com.ua/ua/533878604/p533878604/,https://content2.rozetka.com.ua/goods/images/big_tile/620543971.webp,−26%
Упаковка таблеток для посудомийної машини Somat All in 1 Extra 85 шт + 85 шт,Упаковка,1352,,,,,Невідомо,https://rozetka.com.ua/ua/sredstva-dlya-avtomaticheskogo-mitya-posudi-somat-152205730/p550800813/,https://content2.rozetka.com.ua/goods/images/big_tile/605780885.jpg,
ЕСО средство для мытья овощей и фруктов Green Max 200 мл,ЕСО,126,,,5.0,2,Є в наявності,https://rozetka.com.ua/ua/386356287/p386356287/,https://content1.rozetka.com.ua/goods/images/big_tile/348698132.jpg,
Засіб для миття посуду Helper Max Ultra Power 1 л (4820183972095),Засіб,89,117,24,5.0,5,Невідомо,https://rozetka.com.ua/ua/helper-4820183972095/p481760459/?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTYzMTAsInBheWxvYWQiOiJ7XCJwZ1wiOjQ5MDE1NDA4LFwiY1wiOjEyMTgzMyxcImN0XCI6MixcImNwY1wiOjEuNixcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIwNDAsXCJwXCI6NyxcImdcIjoyfSJ9.f4SZGEc0q1tmXkmM9TQvyHoen2BAsYBwAdgdOM-8Vno&advSource=catalog,https://content1.rozetka.com.ua/goods/images/big_tile/580183425.jpg?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTYzMTAsInBheWxvYWQiOiJ7XCJwZ1wiOjQ5MDE1NDA4LFwiY1wiOjEyMTgzMyxcImN0XCI6MixcImNwY1wiOjEuNixcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIwNDAsXCJwXCI6NyxcImdcIjoyfSJ9.f4SZGEc0q1tmXkmM9TQvyHoen2BAsYBwAdgdOM-8Vno&advSource=catalog,
Ополіскувач для посудомийних машин FINISH 800 мл,Ополіскувач,170,215,21,,,Невідомо,https://rozetka.com.ua/ua/sredstva-dlya-avtomaticheskogo-mitya-posudi-finish-151224317/p546981882/,https://content.rozetka.com.ua/goods/images/big_tile/599823207.jpg,−21%
"Ополіскувач для посудомийної машини Denkmit, 1 л",Ополіскувач,115,155,26,,,Невідомо,https://rozetka.com.ua/ua/533878354/p533878354/,https://content2.rozetka.com.ua/goods/images/big_tile/620535804.webp,−26%
Гель для миття посуду на основі харчової соди Donat з додаванням білої глини дой-пак 1 л,Гель,75,,,,,Невідомо,https://rozetka.com.ua/ua/393586272/p393586272/,https://content1.rozetka.com.ua/goods/images/big_tile/361106404.jpg,
"Рідина для миття посуду Фея Лимон (Пет пляшка) 0,5 л",Рідина,29,,,5.0,1,Невідомо,https://rozetka.com.ua/ua/421767792/p421767792/,https://content.rozetka.com.ua/goods/images/big_tile/418375708.jpg,
Засіб для миття посуду Optimal Home піна з дозатором 340 мл (2413),Засіб,160,190,16,3.3,4,Невідомо,https://rozetka.com.ua/ua/444804674/p444804674/,https://content.rozetka.com.ua/goods/images/big_tile/488304477.jpg,
Засіб для миття посуду з ароматом лимону Denkmit Spülmittel Zitronen Frische 1 л,Засіб,100,114,12,,,Невідомо,https://rozetka.com.ua/ua/486057274/p486057274/,https://content2.rozetka.com.ua/goods/images/big_tile/539060592.jpg,−12%
Концентрована рідина для миття посуду Amway DISH DROPS 1л (110488),Концентрована,375,441,15,4.9,82,Невідомо,https://rozetka.com.ua/ua/286929178/p286929178/?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTYzMTAsInBheWxvYWQiOiJ7XCJwZ1wiOjQzNDE3MjcwLFwiY1wiOjEwMTk2NSxcImN0XCI6MSxcImNwY1wiOjEuNSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIwNDAsXCJwXCI6MTQsXCJnXCI6Mn0ifQ.yW24OOY02o8SXJFlGAb4hToXuHSYkweJOw3vnv2xLNw&advSource=catalog,https://content1.rozetka.com.ua/goods/images/big_tile/181734128.jpg?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTYzMTAsInBheWxvYWQiOiJ7XCJwZ1wiOjQzNDE3MjcwLFwiY1wiOjEwMTk2NSxcImN0XCI6MSxcImNwY1wiOjEuNSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIwNDAsXCJwXCI6MTQsXCJnXCI6Mn0ifQ.yW24OOY02o8SXJFlGAb4hToXuHSYkweJOw3vnv2xLNw&advSource=catalog,−15%
Рідина для миття посуду W5 Nature Limone 500 мл,Рідина,55,65,15,,,Невідомо,https://rozetka.com.ua/ua/471338944/p471338944/,https://content1.rozetka.com.ua/goods/images/big_tile/503092189.jpg,−15%
"Таблетки для посудомийної машини W5 Classic, 50 шт.",Таблетки,196,,,,,Є в наявності,https://rozetka.com.ua/ua/sredstva-dlya-ruchnogo-mitya-w5-148755632/p537681084/,https://content2.rozetka.com.ua/goods/images/big_tile/587909993.jpg,
Засіб для миття посуду 1л (флакон з дозатором) на основі харчової соди Clean Nature ДОНАТ,Засіб,91,,,,,Є в наявності,https://rozetka.com.ua/ua/494409424/p494409424/,https://content1.rozetka.com.ua/goods/images/big_tile/535612461.png,
Освіжувач для посудомийних машин Denkmit Spulmaschinen Deo Лимонна свіжість 2 шт,Освіжувач,85,,,,,Є в наявності,https://rozetka.com.ua/ua/508390174/p508390174/,https://content.rozetka.com.ua/goods/images/big_tile/547263626.jpg,
"Засіб для миття посуду ""FAIRY"" Соковитий лимон 500мл",Засіб,79,88,10,,,Є в наявності,https://rozetka.com.ua/ua/sredstva-dlya-ruchnogo-mitya-procter--gamble-154817068/p556413474/,https://content2.rozetka.com.ua/goods/images/big_tile/616682289.jpg,−10%
Сіль для посудомийних машин W5 Specialsalz 2 кг,Сіль,119,,,,,Невідомо,https://rozetka.com.ua/ua/372007236/p372007236/,https://content2.rozetka.com.ua/goods/images/big_tile/321940291.jpg,
Засіб для миття посуду Helper з Ароматом яблука 5 л (4823019005226),Засіб,179,236,24,5.0,6,Готово до відправки,https://rozetka.com.ua/ua/helper-4823019005226/p492046854/?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTYzMTAsInBheWxvYWQiOiJ7XCJwZ1wiOjQ5MDE1NDExLFwiY1wiOjEyMTgzMyxcImN0XCI6MixcImNwY1wiOjAuOTk5OTk5OTc2MTU4MTQyMSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIwNDAsXCJwXCI6MjEsXCJnXCI6Mn0ifQ.lRZbJDKnUm1sWMFCdWAWGtZ0sWItajbqZIz-79qwv6A&advSource=catalog,https://content2.rozetka.com.ua/goods/images/big_tile/527177768.jpg?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTYzMTAsInBheWxvYWQiOiJ7XCJwZ1wiOjQ5MDE1NDExLFwiY1wiOjEyMTgzMyxcImN0XCI6MixcImNwY1wiOjAuOTk5OTk5OTc2MTU4MTQyMSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIwNDAsXCJwXCI6MjEsXCJnXCI6Mn0ifQ.lRZbJDKnUm1sWMFCdWAWGtZ0sWItajbqZIz-79qwv6A&advSource=catalog,
Засіб для миття посуду ChanteClair Vert гранат-грейпфрут 500 мл,Засіб,125,,,5.0,2,Невідомо,https://rozetka.com.ua/ua/433173545/p433173545/,https://content1.rozetka.com.ua/goods/images/big_tile/611316090.png,
Засіб для чищення посуду Yalangtang 300 г,Засіб,420,,,5.0,1,Невідомо,https://rozetka.com.ua/ua/419195187/p419195187/,https://content.rozetka.com.ua/goods/images/big_tile/411274369.jpg,
Засіб для ручного миття посуду Fairy Лимон 500 мл (5413149313842),Засіб,175,205,15,,,Є в наявності,https://rozetka.com.ua/ua/527004354/p527004354/,https://content1.rozetka.com.ua/goods/images/big_tile/572426874.jpg,
Засіб для миття посуду Be&Eco лимон 5000 мл,Засіб,142,158,10,3.8,5,Є в наявності,https://rozetka.com.ua/ua/361115493/p361115493/,https://content2.rozetka.com.ua/goods/images/big_tile/300436536.png,
