title,brand,price,old_price,discount_percent,rating,reviews_count,availability,url,image,badges
Капсули Perwoll для прання темних та чорних речей 23 шт (9000101810561),Капсули,437,,,4.3,89,Є в наявності,https://rozetka.com.ua/ua/426382443/p426382443/,https://content2.rozetka.com.ua/goods/images/big_tile/512661447.jpg,
"Кисневий порошок OxyBOOM багатофункціональний концентрат для поверхонь та тканей, 500 г",Кисневий,135,,,5.0,3,Є в наявності,https://rozetka.com.ua/ua/448836617/p448836617/,https://content.rozetka.com.ua/goods/images/big_tile/469017267.jpg,
Кондиціонер Lenor в гранулах Oro e fiori 210гр,Кондиціонер,264,399,34,5.0,1,Невідомо,https://rozetka.com.ua/ua/477287614/p477287614/,https://content1.rozetka.com.ua/goods/images/big_tile/510081699.jpg,−34%
Засіб рідкий для прання SVK Perfect Gold Universal 4.5 л (58766080),Засіб,493,494,0,4.8,7,Готово до відправки,https://rozetka.com.ua/ua/svk_58766080/p397004334/,https://content1.rozetka.com.ua/goods/images/big_tile/367368609.jpg,
Кондиціонер-ополіскувач DeLaMark з квітково-фруктовим ароматом з нотами амбри 0.75 л (4820152330598),Кондиціонер-ополіскувач,128,160,20,4.5,24,Невідомо,https://rozetka.com.ua/ua/de_la_mark_4820152330598/p11117537/,https://content.rozetka.com.ua/goods/images/big_tile/232628571.jpg,АКЦІЯ
Гель для прання Perwoll Відновлення та аромат для темних речей 2000 мл (9000101809992),Гель,449,655,31,,,Готово до відправки,https://rozetka.com.ua/ua/perwoll-9000101809992/p416756136/,https://content1.rozetka.com.ua/goods/images/big_tile/406602951.jpg,АКЦІЯ
Кондиціонер для тканин Semana Perfumes of night Gold Fever 800 мл (3800024048609),Кондиціонер,104,174,40,5.0,5,Невідомо,https://rozetka.com.ua/ua/semana-3800024048609/p438188993/,https://content2.rozetka.com.ua/goods/images/big_tile/446120494.jpg,−40%
Кондиціонер для тканин Semana Elixir Sensual 1700 мл (3800024046483),Кондиціонер,159,267,40,3.9,7,Невідомо,https://rozetka.com.ua/ua/semana-3800024046483/p483333989/,https://content.rozetka.com.ua/goods/images/big_tile/516969243.jpg,−40%
Пральний порошок Savex Premium Fresh 3.45 кг (3800024047930),Пральний,286,466,39,,,Готово до відправки,https://rozetka.com.ua/ua/savex_3800024047930/p373259457/,https://content1.rozetka.com.ua/goods/images/big_tile/324415992.png,−39%
Кондиціонер для тканин Savex Mystic 800 мл,Кондиціонер,108,129,16,4.9,13,Невідомо,https://rozetka.com.ua/ua/478895674/p478895674/,https://content.rozetka.com.ua/goods/images/big_tile/512231363.jpg,−16%
Капсули Perwoll для прання кольорових речей 13 шт (9000101810509),Капсули,199,302,34,4.1,103,Невідомо,https://rozetka.com.ua/ua/perwoll-9000101810509/p416769699/,https://content2.rozetka.com.ua/goods/images/big_tile/406615810.jpg,АКЦІЯ
Універсальний порошок для прання Ariel Platinum із Lenor 10кг. 130 прання,Універсальний,780,1170,33,,,Невідомо,https://rozetka.com.ua/ua/sredstva-dlya-stirki4632103-ariel-152641416/p551128614/,https://content1.rozetka.com.ua/goods/images/big_tile/606534919.jpg,−33%
Капсули для прання Opiwash 50шт,Капсули,446,720,38,4.8,9,Є в наявності,https://rozetka.com.ua/ua/432981701/p432981701/,https://content2.rozetka.com.ua/goods/images/big_tile/498078255.jpg,−38%
Пральний порошок Автомат Persil Color Silan 8.1 кг,Пральний,595,900,34,,,Невідомо,https://rozetka.com.ua/ua/sredstva-dlya-stirki4632103-155904253/p559617399/,https://content2.rozetka.com.ua/goods/images/big_tile/622923516.jpg,−34%
Гель для прання Waschkonig Black 1.625 л (4260418935349),Гель,162,202,20,4.4,35,Готово до відправки,https://rozetka.com.ua/ua/waschkonig_4260418930382/p199794439/,https://content.rozetka.com.ua/goods/images/big_tile/595107345.jpg,−20%
Капсули для прання Ariel Pods+ All-in-1 Extra Stain Removal Екстрасила виведення плям 19 шт (8700216765800),Капсули,364,509,28,4.7,106,Невідомо,https://rozetka.com.ua/ua/ariel-8700216765800/p484262154/,https://content.rozetka.com.ua/goods/images/big_tile/517985121.jpg,−28%
Капсули для прання Teo bebe Cotton Soft caps Sensitive 14 шт (3800024045783),Капсули,237,,,4.2,41,Невідомо,https://rozetka.com.ua/ua/teo_bebe_3800024045783/p219115855/,https://content2.rozetka.com.ua/goods/images/big_tile/436989760.jpg,
Серветки для прання білих тканин Denkmit 20 шт,Серветки,150,,,4.2,6,Є в наявності,https://rozetka.com.ua/ua/489415674/p489415674/,https://content1.rozetka.com.ua/goods/images/big_tile/570625308.jpg,
Плямовивідник O'key кисневий 900 г (4820049384253),Плямовивідник,125,140,11,4.4,13,Невідомо,https://rozetka.com.ua/ua/okey-4820049384253/p425248593/,https://content1.rozetka.com.ua/goods/images/big_tile/421421519.jpg,
Органічний рідкий пральний засіб Без запаху Friendly Organic 2000 мл (40 прань),Органічний,654,,,5.0,31,Є в наявності,https://rozetka.com.ua/ua/19423033/p19423033/,https://content1.rozetka.com.ua/goods/images/big_tile/591587708.jpg,
Еко гель Tortilla для прання кольорових речей 5 л (4820178060226),Еко,405,647,37,4.4,59,Невідомо,https://rozetka.com.ua/ua/tortilla_4820178060226/p8751002/,https://content2.rozetka.com.ua/goods/images/big_tile/10748787.png,
Диски для прання Persil 4in1 Discs Universal Deep Clean 26 шт (9000101599466),Диски,405,798,49,4.5,45,Невідомо,https://rozetka.com.ua/ua/persil-9000101599466/p417173532/,https://content1.rozetka.com.ua/goods/images/big_tile/407288261.jpg,АКЦІЯ
Кондиціонер для тканин Semana Elixir Fresh 1700 мл (3800024046469),Кондиціонер,159,267,40,5.0,3,Готово до відправки,https://rozetka.com.ua/ua/semana-3800024046469/p483314984/,https://content.rozetka.com.ua/goods/images/big_tile/516961582.jpg,−40%
Гель для прання Alles GUT! Eco для кольорової білизни 2 л (4820189880424),Гель,399,499,20,4.8,7,Невідомо,https://rozetka.com.ua/ua/alles-gut-4820189880424/p391482249/,https://content2.rozetka.com.ua/goods/images/big_tile/362248373.jpg,
Кондиціонер для білизни Lenor Капрі 59 циклів прання 1.239 л (8700216724418),Кондиціонер,214,329,35,5.0,5,Невідомо,https://rozetka.com.ua/ua/lenor-8700216724418/p487343339/,https://content1.rozetka.com.ua/goods/images/big_tile/521664967.jpg,−35%
Упаковка ополіскувачів-кондиціонерів для білизни Silan Fresh Control Cool Fresh 770 мл + 770 мл (9000101583861/9000101583861),Упаковка,160,220,27,,,Є в наявності,https://rozetka.com.ua/ua/silan-9000101583861-9000101583861/p513565034/,https://content.rozetka.com.ua/goods/images/big_tile/553194228.jpg,−27%
Спрей для виведення плям The Pink Stuff Miracle Laundry Oxi 500 мл,Спрей,211,243,13,4.1,14,Невідомо,https://rozetka.com.ua/ua/340687840/p340687840/,https://content1.rozetka.com.ua/goods/images/big_tile/264379281.jpg,−13%
Пральний порошок Білі Вітрила Universal 3 кг (4820017661058),Пральний,279,318,12,4.8,7,Невідомо,https://rozetka.com.ua/ua/belyye_parusa_4820017661058/p116020675/,https://content1.rozetka.com.ua/goods/images/big_tile/336013141.jpg,
Концентрований пом’якшувач тканин WASH & FREE Лотос 2 л (4262396143679),Концентрований,136,164,17,4.3,16,Готово до відправки,https://rozetka.com.ua/ua/wash-free-4262396143679/p405251250/,https://content.rozetka.com.ua/goods/images/big_tile/382511272.jpg,
Універсальний концентрований пральний порошок DeLaMark з ароматом Апероля 1 кг (4820152332509),Універсальний,316,427,26,4.5,6,Готово до відправки,https://rozetka.com.ua/ua/delamark_4820152332509/p315745453/,https://content.rozetka.com.ua/goods/images/big_tile/215703061.jpg,
"Гель для прання дитячої білизни Органічний Гіпоалергенний Без Запаху, Ecolunes, 2000 мл",Гель,671,,,5.0,26,Є в наявності,https://rozetka.com.ua/ua/437738543/p437738543/,https://content.rozetka.com.ua/goods/images/big_tile/589943004.jpg,
Абсорбуючі салфетки для захисту білизни від фарбування під час прання Denkmit 24 шт,Абсорбуючі,100,,,4.4,7,Є в наявності,https://rozetka.com.ua/ua/489415744/p489415744/,https://content2.rozetka.com.ua/goods/images/big_tile/523942746.jpg,
Еко Кондиціонер-ополіскувач Tortilla для всіх типів тканин з антибактеріальною дією 5 л (4820178060158),Еко,453,533,15,4.4,38,Невідомо,https://rozetka.com.ua/ua/tortilla_4820178060158/p6146037/,https://content.rozetka.com.ua/goods/images/big_tile/62708987.jpg,
Засіб для прання рідкий Woolite для чорних та джинсових тканин з Кератином 1.8 л (5900627090451),Засіб,270,450,40,4.5,71,Невідомо,https://rozetka.com.ua/ua/woolite-5900627090451/p455587384/,https://content1.rozetka.com.ua/goods/images/big_tile/489119337.jpg,−40%
Кондиціонер для тканин Semana Perfumes of night Purple Rain 800 мл (3800024048616),Кондиціонер,104,174,40,5.0,6,Готово до відправки,https://rozetka.com.ua/ua/semana-3800024048616/p438188975/,https://content2.rozetka.com.ua/goods/images/big_tile/446120463.jpg,−40%
Кондиціонер для білизни Lenor Літній Бриз 71 цикл прання 1.491 л (8700216724029),Кондиціонер,214,329,35,4.9,91,Невідомо,https://rozetka.com.ua/ua/lenor-8700216724029/p487343304/,https://content1.rozetka.com.ua/goods/images/big_tile/521663715.jpg,−35%
Капсулы для стирки Perlux ULTRA 4-х компонентные 50 шт.,Капсулы,399,,,4.7,101,Є в наявності,https://rozetka.com.ua/ua/413258190/p413258190/,https://content.rozetka.com.ua/goods/images/big_tile/628380537.jpg,
"Універсальні вологі очищуючі серветки, 30 шт",Універсальні,331,388,15,,,Невідомо,https://rozetka.com.ua/ua/pyatnovivoditeli-otbelivateli-149481398/p540845664/,https://content1.rozetka.com.ua/goods/images/big_tile/591505733.png,−15%
Капсули для прання Losk 3+1 Power Caps Color 15 шт (9000101803457),Капсули,199,277,28,4.6,97,Невідомо,https://rozetka.com.ua/ua/losk-9000101803457/p417206880/,https://content2.rozetka.com.ua/goods/images/big_tile/407342886.jpg,АКЦІЯ
Капсули для прання Sila Gold Black 10 шт (4823107608971),Капсули,139,144,3,5.0,1,Невідомо,https://rozetka.com.ua/ua/sila-4823107608971/p529325654/,https://content.rozetka.com.ua/goods/images/big_tile/576453796.jpg,
Плямовивідник Smacchio Tutto для білих та кольорових речей із розпилювачем 500 мл,Плямовивідник,235,356,34,5.0,1,Є в наявності,https://rozetka.com.ua/ua/360157047/p360157047/,https://content1.rozetka.com.ua/goods/images/big_tile/516542422.jpg,−34%
Капсули для прання Denkmit Vollwaschmittel 3 in 1 Aktiv-Caps 22 шт,Капсули,325,,,5.0,2,Є в наявності,https://rozetka.com.ua/ua/489415804/p489415804/,https://content2.rozetka.com.ua/goods/images/big_tile/563003993.jpg,
"Гель для прання Lavandera Марсельский аромат 4,95л 110пр",Гель,605,756,20,4.9,10,Невідомо,https://rozetka.com.ua/ua/454198928/p454198928/,https://content.rozetka.com.ua/goods/images/big_tile/586146542.jpg,−20%
Капсули для прання Ariel Pods All-in-1 Color Для кольорового 44 шт (8700216764544),Капсули,714,999,29,4.9,49,Готово до відправки,https://rozetka.com.ua/ua/ariel-8700216764544/p484322884/,https://content.rozetka.com.ua/goods/images/big_tile/517997183.jpg,−29%
Пом'якшувач L'Arbre Vert Солодкий Мигдаль 800 мл (3450601039652),Пом'якшувач,139,196,29,4.4,5,Невідомо,https://rozetka.com.ua/ua/larbre_vert_3450601039652/p305885133/,https://content.rozetka.com.ua/goods/images/big_tile/588319258.jpg,−29%
Засіб для прання Delamark Delicate 1 л (4820152331144),Засіб,365,438,17,4.1,10,Невідомо,https://rozetka.com.ua/ua/de_la_mark_4820152331144/p47640064/,https://content.rozetka.com.ua/goods/images/big_tile/253480970.jpg,
Капсули для прання Pina Universal Classic дой-пак 30 шт (4820287020555),Капсули,330,396,17,,1,Є в наявності,https://rozetka.com.ua/ua/pina-4820287020555/p530786319/,https://content1.rozetka.com.ua/goods/images/big_tile/602174350.jpg,
Гель для прання дитячої білизни Lavandera Sensitive 2.49 л (83 прання),Гель,361,,,4.3,9,Є в наявності,https://rozetka.com.ua/ua/375573702/p375573702/,https://content2.rozetka.com.ua/goods/images/big_tile/522030667.png,
Капсули для прання Grand Trade Maxi 3в1 60+5 шт,Капсули,399,,,4.7,88,Невідомо,https://rozetka.com.ua/ua/434612762/p434612762/?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTIwNjAsInBheWxvYWQiOiJ7XCJwZ1wiOjQyOTU0MTQ2LFwiY1wiOjEwMDAzMCxcImN0XCI6MSxcImNwY1wiOjAuOTk5OTk5OTc2MTU4MTQyMSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIxMDMsXCJwXCI6NyxcImdcIjoxfSJ9.dXWw3Hwr0__9PPwZYIDVuDFJ6qlqppTbLmCnwXuNJyI&advSource=catalog,https://content2.rozetka.com.ua/goods/images/big_tile/621537161.jpg?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTIwNjAsInBheWxvYWQiOiJ7XCJwZ1wiOjQyOTU0MTQ2LFwiY1wiOjEwMDAzMCxcImN0XCI6MSxcImNwY1wiOjAuOTk5OTk5OTc2MTU4MTQyMSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIxMDMsXCJwXCI6NyxcImdcIjoxfSJ9.dXWw3Hwr0__9PPwZYIDVuDFJ6qlqppTbLmCnwXuNJyI&advSource=catalog,
Кисневий Порошок-Відбілювач перкарбонат Відро з мірною ложкою Чарівниця 1кг,Кисневий,135,150,10,,,Є в наявності,https://rozetka.com.ua/ua/294325213/p294325213/,https://content2.rozetka.com.ua/goods/images/big_tile/394315724.jpg,−10%
Концентрований безфосфатний пральний порошок Delamark Premium Line Color з ефектом кондиціонера 1 кг (4820152330970),Концентрований,257,411,37,4.3,11,Невідомо,https://rozetka.com.ua/ua/de_la_mark_4820152330970/p47608376/,https://content1.rozetka.com.ua/goods/images/big_tile/307024791.jpg,АКЦІЯ
Плямовивідник порошкоподібний для тканин Vanish Oxi Action Кришталева білизна 470 г (5900627063172_5900627081732),Плямовивідник,199,260,23,4.6,78,Готово до відправки,https://rozetka.com.ua/ua/vanish_5900627081732/p9543601/,https://content2.rozetka.com.ua/goods/images/big_tile/294328135.jpg,−23%
Засіб для прання Waschkonig Color Рідкий 4.3 л (4260418933604),Засіб,280,516,46,3.9,36,Готово до відправки,https://rozetka.com.ua/ua/waschkonig_4260418933604/p329671534/,https://content1.rozetka.com.ua/goods/images/big_tile/242481509.png,−46%
Гель для прання Chante Clair з бікарбонатом 1260 мл 28 прання,Гель,267,286,7,5.0,10,Невідомо,https://rozetka.com.ua/ua/516796949/p516796949/,https://content2.rozetka.com.ua/goods/images/big_tile/557447282.jpg,−7%
Гель для прання Be&Eco Color 5800 мл 190 пр,Гель,234,260,10,4.7,24,Є в наявності,https://rozetka.com.ua/ua/342298834/p342298834/,https://content.rozetka.com.ua/goods/images/big_tile/267191991.png,
Гель для прання OptiWash Universal U+ з ополіскувачем для всіх видів тканин універсальний 4 л,Гель,141,228,38,4.6,14,Невідомо,https://rozetka.com.ua/ua/420924894/p420924894/?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTIwNjAsInBheWxvYWQiOiJ7XCJwZ1wiOjQ0NTA1OTQ2LFwiY1wiOjEwNjIwMCxcImN0XCI6MSxcImNwY1wiOjAuODk5OTk5OTc2MTU4MTQyMSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIxMDMsXCJwXCI6MTQsXCJnXCI6MX0ifQ.zgwrZAVAmo_wHWzqBomzLlT2Bdndcrq-2EU8IbDhMKE&advSource=catalog,https://content.rozetka.com.ua/goods/images/big_tile/503292121.jpg?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTIwNjAsInBheWxvYWQiOiJ7XCJwZ1wiOjQ0NTA1OTQ2LFwiY1wiOjEwNjIwMCxcImN0XCI6MSxcImNwY1wiOjAuODk5OTk5OTc2MTU4MTQyMSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIxMDMsXCJwXCI6MTQsXCJnXCI6MX0ifQ.zgwrZAVAmo_wHWzqBomzLlT2Bdndcrq-2EU8IbDhMKE&advSource=catalog,−38%
Пральний порошок Persil Color 10 кг (21366),Пральний,733,999,27,,,Невідомо,https://rozetka.com.ua/ua/sredstva-dlya-stirki4632103-persil-151133612/p546438282/,https://content.rozetka.com.ua/goods/images/big_tile/598848114.webp,−27%
Гель для прання Chante Clair Глибоке очищення 80 прань 3600 мл (8015194534059),Гель,649,,,4.8,20,Невідомо,https://rozetka.com.ua/ua/411593397/p411593397/,https://content2.rozetka.com.ua/goods/images/big_tile/477412805.jpg,
"Порошок для прання LAVANDERA марсельський аромат 5,1 кг 85 пр",Порошок,632,790,20,4.6,21,Невідомо,https://rozetka.com.ua/ua/362785509/p362785509/,https://content1.rozetka.com.ua/goods/images/big_tile/546632299.jpg,−20%
Засіб для прання Uti-Puti дитячий 1 кг (4823107604850),Засіб,113,151,25,,1,Невідомо,https://rozetka.com.ua/ua/uti-puti-4823107604850/p434230403/,https://content.rozetka.com.ua/goods/images/big_tile/438745742.jpg,
Набір гелів для прання Perwoll Відновлення та аромат 3 л + 3 л (9000101809619/9000101809619),Набір,1098,1198,8,4.7,219,Невідомо,https://rozetka.com.ua/ua/perwoll-9000101809619-9000101809619/p485959059/,https://content1.rozetka.com.ua/goods/images/big_tile/519839894.jpg,ТОП ПРОДАЖІВ
Пральний порошок з перших днів життя Пупсик безфосфатний 2.4 кг (4820049381948),Пральний,170,204,17,4.5,79,Невідомо,https://rozetka.com.ua/ua/pupsik_4820049381948/p96130534/,https://content2.rozetka.com.ua/goods/images/big_tile/15097278.jpg,
Гель для прання OptiWash Color C+ з ополіскувачем для всіх видів кольорових тканин 4л,Гель,144,228,37,,,Невідомо,https://rozetka.com.ua/ua/480020239/p480020239/?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTIwNjAsInBheWxvYWQiOiJ7XCJwZ1wiOjQ0NTA1OTM4LFwiY1wiOjEwNjIwMCxcImN0XCI6MSxcImNwY1wiOjAuODk5OTk5OTc2MTU4MTQyMSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIxMDMsXCJwXCI6MjEsXCJnXCI6MX0ifQ.P3HgtlDAuLfdSskI0KA18ZqXCoPgR0bUeMEbCeli1wY&advSource=catalog,https://content2.rozetka.com.ua/goods/images/big_tile/513532992.jpg?advToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NjUwMTIwNjAsInBheWxvYWQiOiJ7XCJwZ1wiOjQ0NTA1OTM4LFwiY1wiOjEwNjIwMCxcImN0XCI6MSxcImNwY1wiOjAuODk5OTk5OTc2MTU4MTQyMSxcInNjXCI6NyxcInBsXCI6MyxcImNpZFwiOjQ2MzIxMDMsXCJwXCI6MjEsXCJnXCI6MX0ifQ.P3HgtlDAuLfdSskI0KA18ZqXCoPgR0bUeMEbCeli1wY&advSource=catalog,−37%
Рідкий засіб для прання L'Arbre Vert Чутлива шкіра 34 прання 1.53 л (3450601046278),Рідкий,429,589,27,4.0,2,Невідомо,https://rozetka.com.ua/ua/larbre-vert-3450601046278/p385262742/,https://content.rozetka.com.ua/goods/images/big_tile/588319678.jpg,−27%
Пральний порошок Alles GUT! Eco універсальний 1.5 кг (4820189880158),Пральний,249,299,17,4.6,71,Невідомо,https://rozetka.com.ua/ua/alles-gut-4820189880158/p391496454/,https://content2.rozetka.com.ua/goods/images/big_tile/357464385.jpg,
Кондиціонер-ополіскувач для білизни Delamark з ароматом квітів сандалового дерева 2 л (4820152331403),Кондиціонер-ополіскувач,437,525,17,4.6,14,Готово до відправки,https://rozetka.com.ua/ua/de_la_mark_4820152331403/p47545880/,https://content2.rozetka.com.ua/goods/images/big_tile/307024436.jpg,
Гель для прання Chante Clair з ароматом марсельського мила 1260 мл 28 прань,Гель,267,286,7,5.0,2,Є в наявності,https://rozetka.com.ua/ua/516797374/p516797374/,https://content.rozetka.com.ua/goods/images/big_tile/557448558.jpg,−7%
Гель для прання Coccolino Care для чорних і темних речей 1.8 л (8720181019432),Гель,580,879,34,5.0,6,Невідомо,https://rozetka.com.ua/ua/coccolino-8720181019432/p358465821/,https://content.rozetka.com.ua/goods/images/big_tile/295425493.jpg,−34%
Капсули для прання Ariel Pods+ All-in-1 Touch of Lenor Дотик свіжого повітря Lenor 19 шт (8700216765954),Капсули,364,509,28,,,Невідомо,https://rozetka.com.ua/ua/ariel-8700216765954/p484326664/,https://content1.rozetka.com.ua/goods/images/big_tile/518001262.jpg,−28%
Кондиціонер для прання Semana Extra Fresh Bright Sky 800 мл (3800024048371),Кондиціонер,104,174,40,4.7,32,Невідомо,https://rozetka.com.ua/ua/semana-3800024046186/p374788494/,https://content2.rozetka.com.ua/goods/images/big_tile/408722113.jpg,−40%
Аромаперлини для прання - Lenor - Amethyst Blossom Dream - 210 г,Аромаперлини,230,,,4.8,5,Є в наявності,https://rozetka.com.ua/ua/521517489/p521517489/,https://content.rozetka.com.ua/goods/images/big_tile/563671529.png,
Пральний порошок Splito автомат Universal 2.4 кг (4820049383027/4820049383935),Пральний,170,204,17,,,Готово до відправки,https://rozetka.com.ua/ua/splito-4820049383027/p326462887/,https://content1.rozetka.com.ua/goods/images/big_tile/236723124.jpg,
Гіпоалергенний ополіскувач для пом'якшення тканин JELP 0+ Тонкий дотик 57 прань 2 л (5744004980474),Гіпоалергенний,359,,,,,Готово до відправки,https://rozetka.com.ua/ua/jelp_5713183900344/p279573593/,https://content.rozetka.com.ua/goods/images/big_tile/471287192.jpg,
Кондиціонер для білизни Lenor L'Eclatante 59 циклів прання 1.239 л (8700216723770),Кондиціонер,214,329,35,5.0,1,Невідомо,https://rozetka.com.ua/ua/lenor-8700216723770/p487343309/,https://content1.rozetka.com.ua/goods/images/big_tile/521663796.jpg,−35%
Тверде господарське мило Delamark для прання дитячих речей 110 г (4820152330390),Тверде,127,169,25,4.6,15,Невідомо,https://rozetka.com.ua/ua/delamark_4820152330390/p369801876/,https://content.rozetka.com.ua/goods/images/big_tile/317993392.jpg,
Кондиціонер для білизни Silan Fresh Control Прохолодна свіжість 1100 мл (9000101585247),Кондиціонер,166,241,31,4.5,106,Готово до відправки,https://rozetka.com.ua/ua/silan-9000101585247/p417215823/,https://content1.rozetka.com.ua/goods/images/big_tile/408657447.jpg,АКЦІЯ
Гель для прання Waschkonig Sensitive 1.625 л (4260418935523),Гель,121,202,40,4.2,19,Невідомо,https://rozetka.com.ua/ua/waschkonig_4260418930443/p199794469/,https://content.rozetka.com.ua/goods/images/big_tile/609679277.jpg,−40%
Тверде господарське мило Delamark з ароматом свіжості 110 г (4820152330420),Тверде,127,169,25,4.5,8,Невідомо,https://rozetka.com.ua/ua/delamark_4820152330420/p369812103/,https://content2.rozetka.com.ua/goods/images/big_tile/318003570.jpg,
Пральний порошок-концентрат UIU Baby Безфосфатний 1.2 кг (4820152333216),Пральний,190,304,38,4.9,7,Є в наявності,https://rozetka.com.ua/ua/uiu_4820152333216/p374881800/,https://content2.rozetka.com.ua/goods/images/big_tile/327566971.jpg,АКЦІЯ
Гель для прання універсальний Gallus Professional 4в1 4.05 л,Гель,274,333,18,4.9,8,Невідомо,https://rozetka.com.ua/ua/508177789/p508177789/,https://content1.rozetka.com.ua/goods/images/big_tile/547003449.jpg,−18%
Мило рідке Carma Господарське 3 л (4823098414780),Мило,185,218,15,5.0,3,Невідомо,https://rozetka.com.ua/ua/carma-4823098414780/p413592195/,https://content1.rozetka.com.ua/goods/images/big_tile/397918082.jpg,
Рідкий засіб для прання L'Arbre Vert Інтенсивна свіжість 1.53 л (3450601046292),Рідкий,429,589,27,5.0,4,Готово до відправки,https://rozetka.com.ua/ua/larbre-vert-3450601046292/p423895911/,https://content1.rozetka.com.ua/goods/images/big_tile/588365700.jpg,−27%
"Гель для прання Fiorillo Classic (42 прання) 2,5 л",Гель,233,438,47,4.8,9,Невідомо,https://rozetka.com.ua/ua/370045776/p370045776/,https://content2.rozetka.com.ua/goods/images/big_tile/318453080.jpg,−47%
Ополіскувач-кондиціонер для білизни Silan Aromatherapy Fascinating Frangipani 770 мл (9000101583175),Ополіскувач-кондиціонер,147,189,22,4.5,235,Невідомо,https://rozetka.com.ua/ua/403873914/p403873914/,https://content1.rozetka.com.ua/goods/images/big_tile/379736072.jpg,ТОП ПРОДАЖІВ
Капсули для прання Pina Universal Classic дой-пак 18 шт (4820287020548),Капсули,204,245,17,,1,Невідомо,https://rozetka.com.ua/ua/pina-4820287020548/p530786314/,https://content2.rozetka.com.ua/goods/images/big_tile/602174338.jpg,
Універсальний відбілювач AMWAY HOME SA8 1кг (124485),Універсальний,582,684,15,5.0,3,Невідомо,https://rozetka.com.ua/ua/286929293/p286929293/,https://content1.rozetka.com.ua/goods/images/big_tile/181734144.jpg,−15%
Ароматичні парфуми для білизни Tesori d'Oriente чорна роза та лабдан profuma biancheria byzantium 250 мл,Ароматичні,450,,,4.8,179,Є в наявності,https://rozetka.com.ua/ua/473150734/p473150734/,https://content1.rozetka.com.ua/goods/images/big_tile/505664758.png,ТОП ПРОДАЖІВ
Пральний порошок Sano Musk 1.25 кг (7290000288727),Пральний,349,399,13,4.6,15,Готово до відправки,https://rozetka.com.ua/ua/sano_7290000288727/p190909041/,https://content.rozetka.com.ua/goods/images/big_tile/534126607.png,−13%
Пральний порошок Helmann Universal 9 кг (4820268103925),Пральний,688,790,13,5.0,1,Невідомо,https://rozetka.com.ua/ua/helmann-4820268103925/p465157254/,https://content1.rozetka.com.ua/goods/images/big_tile/494893367.jpg,
Пральний Еко порошок Tortilla універсальний 2.4 кг (4820178060295),Пральний,267,347,23,4.3,23,Готово до відправки,https://rozetka.com.ua/ua/tortilla_4820178060295/p22139951/,https://content.rozetka.com.ua/goods/images/big_tile/196293841.jpg,
Кондиціонер для білизни Silan Aromatherapy Чуттєва троянда 1100 мл (9000101800913),Кондиціонер,154,241,36,4.6,19,Невідомо,https://rozetka.com.ua/ua/silan-9000101800913/p417221841/,https://content.rozetka.com.ua/goods/images/big_tile/408653935.jpg,АКЦІЯ
Гель для прання дитячої білизни Карапуз Sensitive 1.5 л (4820049381856),Гель,139,160,13,4.2,95,Невідомо,https://rozetka.com.ua/ua/karapuz_4820049381856/p64818971/,https://content.rozetka.com.ua/goods/images/big_tile/13198301.jpg,
Гель для прання Ariel Color 86 циклів прання 3.87 л (8700216691796),Гель,899,1384,35,4.5,139,Невідомо,https://rozetka.com.ua/ua/ariel-8700216691796/p484339374/,https://content2.rozetka.com.ua/goods/images/big_tile/518017522.jpg,−35%
Ополіскувач-кондиціонер Sensua Альпійська долина 4 л (4820167001674_1),Ополіскувач-кондиціонер,234,281,17,4.5,18,Невідомо,https://rozetka.com.ua/ua/sensua_4820167001674/p189775062/,https://content1.rozetka.com.ua/goods/images/big_tile/362712022.png,
"Гель для прання Lavandera квітуча вишня 2,5 л 50 пр",Гель,369,461,20,4.8,29,Невідомо,https://rozetka.com.ua/ua/387105408/p387105408/,https://content1.rozetka.com.ua/goods/images/big_tile/608065573.jpg,−20%
Упаковка мила ДРУГ для прання та видалення плям 125 г x 4 шт (2301000530114),Упаковка,75,,,,,Готово до відправки,https://rozetka.com.ua/ua/friends-2301000530114/p494586159/,https://content1.rozetka.com.ua/goods/images/big_tile/530305950.jpg,
