title,brand,price,old_price,discount_percent,rating,reviews_count,availability,url,image,badges
Вино Lorentz Gewurztraminer Reserve біле напівсухе 0.75 л (3328771007200),Вино,1409,1439,2,,,Невідомо,https://rozetka.com.ua/ua/gustave_lorentz_3328771007200/p432166781/,https://content2.rozetka.com.ua/goods/images/big_tile/434850367.jpg,
Вино Agmarti Піросмані біле напівсухе 0.75 л (4867601705743),Вино,220,318,31,5.0,2,Невідомо,https://rozetka.com.ua/ua/agmarti_4867601705743/p117236821/,https://content.rozetka.com.ua/goods/images/big_tile/16871879.jpg,−31%
Вино Abtei Himmerod Рислінг Шпітліз Лібліх біле напівсолодке 0.75 л (4049366001685),Вино,578,635,9,5.0,5,Готово до відправки,https://rozetka.com.ua/ua/abtei_himmerod_4049366001685/p95591506/,https://content.rozetka.com.ua/goods/images/big_tile/15051358.jpg,−9%
Вино Tarapaca Гран Різерва Карменере червоне сухе 0.75 л (7804340901057),Вино,651,,,,,Є в наявності,https://rozetka.com.ua/ua/tarapaca-7804340901057/p405886386/,https://content1.rozetka.com.ua/goods/images/big_tile/383824057.jpg,
Вино Gun Bay Semi Sweet Pinotage червоне напівсолодке 0.75 л 13% (6009675649846),Вино,336,,,,,Невідомо,https://rozetka.com.ua/ua/bez-brenda-6009675649846/p522226799/,https://content2.rozetka.com.ua/goods/images/big_tile/564488649.jpg,
Вино CGW Tbiliso Сапераві червоне сухе 0.75 л 12% (4860099001786),Вино,219,354,38,,,Невідомо,https://rozetka.com.ua/ua/tbiliso-4860099001786/p427574519/,https://content.rozetka.com.ua/goods/images/big_tile/486978308.jpg,−38%
Вино Screaming Devil Cotes de Provence Rose рожеве сухе 0.75 л,Вино,796,947,16,,,Невідомо,https://rozetka.com.ua/ua/screaming-devil-3500610161452/p444773192/,https://content.rozetka.com.ua/goods/images/big_tile/460136425.jpg,−16%
Вино Arzuaga La Planta червоне сухе 0.75 л 14.5% (8429077141010),Вино,454,594,24,,,Невідомо,https://rozetka.com.ua/ua/arzuaga_8429077141010/p188992245/,https://content1.rozetka.com.ua/goods/images/big_tile/22106740.jpg,−24%
Вино Vardiani Алазанська долина біле напівсолодке 1.5 л (4820188111482),Вино,179,206,13,4.1,9,Невідомо,https://rozetka.com.ua/ua/vardiani_4820188111482/p135813383/,https://content2.rozetka.com.ua/goods/images/big_tile/384906637.jpg,
Вино Pasquier Desvignes Cotes de Provence Rose рожеве сухе 0.75 л,Вино,875,,,,,Невідомо,https://rozetka.com.ua/ua/pasquier-desvignes-3250670700534/p434863607/,https://content1.rozetka.com.ua/goods/images/big_tile/439805400.jpg,
Вино Audentia Chardonnay Vegan біле сухе 0.75 л 12% (8410388009335),Вино,299,420,29,,,Невідомо,https://rozetka.com.ua/ua/audentia-8410388009335/p498075579/,https://content.rozetka.com.ua/goods/images/big_tile/534272519.jpg,ТІЛЬКИ В ROZETKA
Вино Vinhas de Felgueiras Vihno Verde DOC біле напівсухе 0.75 л 9.5% (5601448105514),Вино,229,299,23,,,Є в наявності,https://rozetka.com.ua/ua/vinhas-de-felgueiras-5601448105514/p454318232/,https://content.rozetka.com.ua/goods/images/big_tile/480519610.jpg,−23%
Вино Vin del Fattore Sangiovese Governo червоне сухе 0.75 л (8003861012108),Вино,555,669,17,4.5,2,Невідомо,https://rozetka.com.ua/ua/vin_del_fattore_8003861012108/p268874716/,https://content2.rozetka.com.ua/goods/images/big_tile/8621586.jpg,−17%
Вино ігристе Corte Delle Calli Prosecco Суперіоре Вальдобьядене біле сухе 0.75 л 11% (8010719708106),Вино,777,900,14,5.0,1,Невідомо,https://rozetka.com.ua/ua/corte_delle_calli_8010719708106/p18808531/,https://content2.rozetka.com.ua/goods/images/big_tile/422848239.jpg,−14%
Вино Callia Shiraz червоне сухе 0.75 л (7798108830508_7798108833493),Вино,329,390,16,5.0,3,Готово до відправки,https://rozetka.com.ua/ua/callia_7798108830508/p69179492/,https://content1.rozetka.com.ua/goods/images/big_tile/621855211.jpg,−16%
Вино сухе біле AOP Chablis Bovier Шаблі Бюв'єр енд Філс 12.5% 0.75 л (3263286529321H),Вино,1273,1697,25,,,Невідомо,https://rozetka.com.ua/ua/bovier-fils-chablis-3263286529321h/p553152027/,https://content2.rozetka.com.ua/goods/images/big_tile/610668766.jpg,−25%
Вино Кіндзмараулі Sakartveli червоне напівсолодке 12% 0.75 л (4860114320199H),Вино,327,436,25,,,Невідомо,https://rozetka.com.ua/ua/sakartveli-4860114320199h/p553165155/,https://content1.rozetka.com.ua/goods/images/big_tile/610695471.jpg,−25%
Вино Frescobaldi Castelgiocondo Brunello di Montalcino 2016 червоне сухе 0.75 л (8002366009262),Вино,2489,3463,28,,1,Невідомо,https://rozetka.com.ua/ua/marchesi_de_frescobaldi_8o023660o9262/p6003369/,https://content1.rozetka.com.ua/goods/images/big_tile/596600308.jpg,−28%
Вино ігристе Bach Cava Extrisimo Semi Seco біле напівсухе 0.75 л 11.5% (8410013992094),Вино,409,564,27,5.0,4,Невідомо,https://rozetka.com.ua/ua/codorniu_8410013992094/p7110455/,https://content2.rozetka.com.ua/goods/images/big_tile/488167483.jpg,−27%
Вино Askaneli Піросмані біле напівсухе 0.75 л 12% (4860053014876),Вино,276,325,15,4.6,7,Готово до відправки,https://rozetka.com.ua/ua/askaneli_4860053014876/p201576199/,https://content2.rozetka.com.ua/goods/images/big_tile/446558593.jpg,−15%
Вино Cascina Radice Caporala Barbera d`Asti DOCG червоне сухе 0.75 л 14% (8017868004912),Вино,309,600,48,1.0,1,Невідомо,https://rozetka.com.ua/ua/cascina-radice-8017868004912/p497605284/,https://content1.rozetka.com.ua/goods/images/big_tile/533784947.jpg,ТІЛЬКИ В ROZETKA
Вино Chateau Alexandre Bordeaux Rouge червоне сухе 0.75 л 12.5% (3500610026768),Вино,529,588,10,,,Невідомо,https://rozetka.com.ua/ua/312401512/p312401512/,https://content2.rozetka.com.ua/goods/images/big_tile/197572659.png,−10%
Вино Terra Initia Mtsvane біле сухе 0.75 л (4860112590099),Вино,285,364,22,4.0,5,Готово до відправки,https://rozetka.com.ua/ua/terra_initia_4860112590099/p25658217/,https://content.rozetka.com.ua/goods/images/big_tile/257793946.jpg,−22%
Вино Mud House Marlborough Sauvignon Blanc біле сухе 0.75 л (5010134912310),Вино,539,763,29,4.0,4,Невідомо,https://rozetka.com.ua/ua/mud_house_5010134912310/p5204870/,https://content.rozetka.com.ua/goods/images/big_tile/10683513.jpg,−29%
Вино Mare Magnum Gloria Nerello Mascalese Organic червоне сухе 0.75 л (7340048608206),Вино,379,441,14,,,Готово до відправки,https://rozetka.com.ua/ua/mare-magnum-8002053030029/p432920645/,https://content.rozetka.com.ua/goods/images/big_tile/436153294.jpg,−14%
Вино кріплене Bodegas Alvaro Domecq Oloroso Alburejo червоне сухе 0.75 л 19% (8431353100444),Вино,1021,,,,,Невідомо,https://rozetka.com.ua/ua/bodegas-8431353100444/p464052884/,https://content2.rozetka.com.ua/goods/images/big_tile/493376749.jpg,
Вино виноградне натуральне Pittnauer Пітті сухе червоне 0.75 л (9120011734754),Вино,610,,,,,Невідомо,https://rozetka.com.ua/ua/pittnauer-9120011734754/p452071874/,https://content2.rozetka.com.ua/goods/images/big_tile/476005801.jpg,
Вино Фрумушика-Нова Одеський Чорний червоне сухе 0.75 л (4820234670048),Вино,433,,,,,Невідомо,https://rozetka.com.ua/ua/frumushika_nova_4820234670048/p414070161/,https://content2.rozetka.com.ua/goods/images/big_tile/398872274.jpg,
Вино Perrin et Fils Miraval Provence Rose рожеве сухе 0.75 л (3296184016242),Вино,1294,,,,3,Є в наявності,https://rozetka.com.ua/ua/perrin_et_fils_3296184016242/p105925731/,https://content.rozetka.com.ua/goods/images/big_tile/16126933.jpg,
Вино Georgian Valleys Pirosmani червоне напівсолодке 0.75 л 11.5% (4860038001099),Вино,381,,,,,Невідомо,https://rozetka.com.ua/ua/georgian_valleys_4860038001099/p386410674/,https://content2.rozetka.com.ua/goods/images/big_tile/348833817.jpg,
Вино ігристе Mirame Cava рожеве брют 0.75 л 11.5% (8426998267522_842699826758_8437026830083),Вино,340,434,22,4.6,5,Невідомо,https://rozetka.com.ua/ua/mirame_8426998267522/p13839492/,https://content1.rozetka.com.ua/goods/images/big_tile/606188005.jpg,−22%
Вино Vacanze Aventura Bianco Semi sweet біле напівсолодке 0.75 л 10.5% (8050249370473),Вино,139,195,29,,,Невідомо,https://rozetka.com.ua/ua/bez-brenda-8050249370473/p451322291/,https://content1.rozetka.com.ua/goods/images/big_tile/474533903.jpg,−29%
Шампанське Perrier Jouet Grand Brut біле сухе 0.75 л 12% (3113880103819_3113889000195),Шампанське,3518,,,5.0,1,Невідомо,https://rozetka.com.ua/ua/perrier_jouet_3113880103819/p7320610/,https://content.rozetka.com.ua/goods/images/big_tile/48793488.jpg,
Вино ігристе Appalina Chardonnay Sparkling біле напівсолодке 0.75 л 0.01% (4049366003290),Вино,506,,,,2,Невідомо,https://rozetka.com.ua/ua/appalina_4049366003290/p22328650/,https://content2.rozetka.com.ua/goods/images/big_tile/550429674.jpg,
Вино Emilio Lustau Palo Cortado Peninsula Sherry біле сухе 0.75 л 19% (8412325000320),Вино,1097,1438,24,5.0,1,Невідомо,https://rozetka.com.ua/ua/emilio_lustau_8412325000320/p5605383/,https://content1.rozetka.com.ua/goods/images/big_tile/48329719.jpg,−24%
"Вино ""Maskatto"" MPF Rosso рожеве солодке 0.75 л 6% (8001592006526)",Вино,215,,,,,Невідомо,https://rozetka.com.ua/ua/maskatto-8001592006526/p400056318/,https://content1.rozetka.com.ua/goods/images/big_tile/373063747.jpg,
Вино Grupo Estevez Херес білий солодкий Pedro Ximenez Leyenda Valdespino 17% 0.75 л (8411390201090_8412449104843),Вино,821,,,4.5,10,Є в наявності,https://rozetka.com.ua/ua/grupo_estevez_8411390201090/p69925082/,https://content2.rozetka.com.ua/goods/images/big_tile/13432270.jpg,
Вино Louis Latour Poully Fuisse АОС біле сухе 0.75 л 12.5% (3566921003164),Вино,1926,3299,42,,,Є в наявності,https://rozetka.com.ua/ua/louis-latour-3566921003164/p508082509/,https://content.rozetka.com.ua/goods/images/big_tile/546833725.jpg,−42%
Вино кріплене Taylor`s LBV червоне солодке 0.375 л 19% (5603081100437),Вино,618,,,,,Є в наявності,https://rozetka.com.ua/ua/taylors-5603081100437/p464053014/,https://content2.rozetka.com.ua/goods/images/big_tile/493378159.jpg,
Вино Maison Bouey Lettres de France Cabernet Sauvignon червоне сухе 0.75 л 13% (3295890122803),Вино,297,419,29,3.5,3,Невідомо,https://rozetka.com.ua/ua/lettres_de_france_3295890122803/p40504872/,https://content2.rozetka.com.ua/goods/images/big_tile/11978624.jpg,−29%
Вино игристое Borgo Sole Lambrusco Dell`Emilia IGT Bianco Amabile белое полусладкое 0.75 л (8008820162337),Вино,218,279,22,4.0,3,Є в наявності,https://rozetka.com.ua/ua/borgo_sole_8008820162337/p144177917/,https://content2.rozetka.com.ua/goods/images/big_tile/18676465.jpg,−22%
Вино Dr. Zenzen Tanzende Katzchen Riesling біле напівсолодке 0.75 л безалкогольне (4008005043745),Вино,309,,,2.3,6,Готово до відправки,https://rozetka.com.ua/ua/dr_zenzen_4008005043745/p377201640/,https://content2.rozetka.com.ua/goods/images/big_tile/331675261.jpg,
Упаковка вина Yellow Tail Pinot Grigio біле сухе 0.75 л х 6 шт (9322214009985),Упаковка,2094,2637,21,5.0,1,Невідомо,https://rozetka.com.ua/ua/yellow_tail_9322214009985/p323201359/,https://content.rozetka.com.ua/goods/images/big_tile/231228035.jpg,АКЦІЯ
Вино ігристе Canti Pinot Grigio Brut Blanc біле брют 0.75 л 11% в подарунковій упаковці (1121000065819),Вино,368,,,,1,Є в наявності,https://rozetka.com.ua/ua/canti_1149610496106/p266392141/,https://content.rozetka.com.ua/goods/images/big_tile/258171250.jpg,
Вино San Leonardo Villa Gresti 2019 IGT Trentino Alto Adige червоне сухе 0.75 л 13.5% у подарунковій упаковці (4820135490530),Вино,2099,2717,23,,,Невідомо,https://rozetka.com.ua/ua/san-leonardo-2900000001978s/p504116439/,https://content2.rozetka.com.ua/goods/images/big_tile/542337354.jpg,−23%
Вино Gran Castillo Sevilla Cabernet Shiraz червоне напівсолодке 0.75 л (4740158011607),Вино,349,399,13,,,Невідомо,https://rozetka.com.ua/ua/gran-castillo-4740158011607/p551873508/,https://content2.rozetka.com.ua/goods/images/big_tile/607903254.jpg,−13%
Вино Jean-Marc Brocard Chablis біле сухе 0.75 л (3436804110411),Вино,1489,1552,4,,,Невідомо,https://rozetka.com.ua/ua/jean_marc_brocard_3436804110411/p435078356/,https://content.rozetka.com.ua/goods/images/big_tile/440193033.jpg,
Вино Guigo 2018 червоне сухе 0.75 л 14.5% (8410855390188),Вино,753,,,,,Є в наявності,https://rozetka.com.ua/ua/guigo-8410855390188/p474162714/,https://content1.rozetka.com.ua/goods/images/big_tile/506761167.jpg,
"Вино ""Vigneti Del Vulture"" Pipoli Greco Fiano Basilicata IGP біле сухе 0.75 л 13% (8019873824219)",Вино,520,663,22,,1,Є в наявності,https://rozetka.com.ua/ua/vigneti_del_vulture_8019873824219/p382599789/,https://content2.rozetka.com.ua/goods/images/big_tile/341913646.jpg,−22%
Вино Mosmieri Киси-Мцване біле сухе 0.75 л 13% (4860111830158),Вино,536,630,15,,,Є в наявності,https://rozetka.com.ua/ua/mosmieri_4860111830158/p381347646/,https://content.rozetka.com.ua/goods/images/big_tile/339482130.jpg,−15%
Вино Schmitt Sohne Riesling біле напівсолодке 0.75 л (4002569237145),Вино,331,390,15,,,Невідомо,https://rozetka.com.ua/ua/schmitt-sohne-4002569237145/p462949269/,https://content.rozetka.com.ua/goods/images/big_tile/491810702.jpg,−15%
Вино Castellani Montepulciano D\'Abruzzo Cru Elitaio DOC червоне сухе 0.75 л 12% (8002153007808),Вино,215,269,20,3.0,5,Невідомо,https://rozetka.com.ua/ua/castellan_8002153007808/p19024012/,https://content.rozetka.com.ua/goods/images/big_tile/11083826.jpg,−20%
Вино Mare Magnum Brunello di Montalcino Poggio Nero червоне сухе 0.75 л (8009307012992),Вино,1390,1689,18,,1,Невідомо,https://rozetka.com.ua/ua/mare_magnum_8009307012992/p91078700/,https://content1.rozetka.com.ua/goods/images/big_tile/14830137.jpg,−18%
Вино Berton Vineyards Metal Label The Black Shiraz червоне сухе 0.75 л 14.5% (9335966000322),Вино,455,529,14,5.0,1,Невідомо,https://rozetka.com.ua/ua/berton_vineyards_9335966000322/p386410629/,https://content1.rozetka.com.ua/goods/images/big_tile/348833802.jpg,−14%
Вино Domaine de Joie Bourgogne Pinot Noir AOC червоне сухе 0.75 л 13% (3760417620068),Вино,629,786,20,,,Невідомо,https://rozetka.com.ua/ua/domaine-de-joie-3760417620068/p467429024/,https://content.rozetka.com.ua/goods/images/big_tile/497415435.jpg,−20%
Вино Bolgrad Каберне червоне сухе 0.75 л 9.5-14% (4820197560103),Вино,100,145,31,3.8,4,Невідомо,https://rozetka.com.ua/ua/bolgrad_4820197560103/p303626798/,https://content1.rozetka.com.ua/goods/images/big_tile/399885950.jpg,
Вино Giorno Nuovo Cabernet Sauvignon червоне сухе 0.75 л 12% (8059916710444),Вино,179,220,19,3.0,1,Невідомо,https://rozetka.com.ua/ua/giorno-nuovo-8059916710444/p443710580/,https://content2.rozetka.com.ua/goods/images/big_tile/457977416.jpg,ТІЛЬКИ В ROZETKA
Вино Two Oceans Moscato біле напівсолодке 0.75 л (6001108101976),Вино,299,470,36,,,Є в наявності,https://rozetka.com.ua/ua/two-oceans-6001108101976/p537206244/,https://content.rozetka.com.ua/goods/images/big_tile/587452369.jpg,АКЦІЯ
Вино Perrin et Fils Famille Perrin Reserve Cotes du Rhone червоне сухе 0.75 л (3296180000160),Вино,575,,,,,Невідомо,https://rozetka.com.ua/ua/perrin-et-fils-1/p464270579/,https://content.rozetka.com.ua/goods/images/big_tile/496549712.jpg,
Вино Banfi Brunello di Montalcino DOCG червоне сухе 0.375 л (8015674570904),Вино,1854,,,,,Невідомо,https://rozetka.com.ua/ua/banfi-8015674570904/p431368565/,https://content.rozetka.com.ua/goods/images/big_tile/432502226.jpg,
Шампанське Lamiable Terre D`Etoiles Brut Grand Cru біле брют 0.75 л 12.5% (2153705537055),Шампанське,1946,,,5.0,4,Невідомо,https://rozetka.com.ua/ua/lamiable_2153705537055/p256026741/,https://content2.rozetka.com.ua/goods/images/big_tile/533978863.jpg,
Вино Peter Mertes Weinkeller Stolz Grüner Veltliner біле сухе 0.75 л 12% (4003301080586),Вино,259,286,9,,,Є в наявності,https://rozetka.com.ua/ua/peter-mertes-1/p464594429/,https://content2.rozetka.com.ua/goods/images/big_tile/494288270.jpg,−9%
Вино ігристе Chiarli Lambrusco Rosso червоне солодке 0.75 л (8003325601374),Вино,227,238,5,4.3,5,Невідомо,https://rozetka.com.ua/ua/chiarli_8003325601374/p11338870/,https://content2.rozetka.com.ua/goods/images/big_tile/10802172.jpg,
Вино Salentein Каберне Совіньйон Баррел Селекшн червоне сухе 0.75 л (7798074860349),Вино,821,,,,,Є в наявності,https://rozetka.com.ua/ua/salentein_7798074860349/p402401394/,https://content.rozetka.com.ua/goods/images/big_tile/621843510.jpg,
Вино Purcari Vinohora Feteasca Alba & Chardonnay белое сухое 0.75 л (4840472017849),Вино,695,,,4.3,4,Невідомо,https://rozetka.com.ua/ua/purcari_4840472017849/p11897817/,https://content2.rozetka.com.ua/goods/images/big_tile/326822583.jpg,
Вино кріплене Henriques & Henriques Madeira 10 yo Sercial біле сухе 0.5 л 20% (5601196017244),Вино,1185,,,,,Є в наявності,https://rozetka.com.ua/ua/henriques-henriques-5601196017244/p464052874/,https://content.rozetka.com.ua/goods/images/big_tile/493376748.jpg,
Вино Baron d'Arignac Chardonnay біле сухе 0.75 л (3263280115957),Вино,282,,,3.0,6,Невідомо,https://rozetka.com.ua/ua/les_grands_chais_de_france_3263280115957/p7126059/,https://content2.rozetka.com.ua/goods/images/big_tile/10718617.jpg,
Вино Oreanda Мускат біле напівсолодке 1.5 л 9-13% (4820000944748),Вино,159,239,33,5.0,1,Невідомо,https://rozetka.com.ua/ua/oreanda_4820000944748/p350797254/,https://content.rozetka.com.ua/goods/images/big_tile/282000132.jpg,
Вино Mare Magnum Hills of Cape Grande Reserve червоне сухе 1 л (7340048606660),Вино,499,722,31,4.0,2,Невідомо,https://rozetka.com.ua/ua/mare_magnum_7340048606660/p384406683/,https://content2.rozetka.com.ua/goods/images/big_tile/344877334.jpg,−31%
Портвейн Symington 0.75 л червоний солодкий 20% (5608309002876),Портвейн,909,1069,15,5.0,2,Невідомо,https://rozetka.com.ua/ua/symington_5010867200159/p110786344/,https://content2.rozetka.com.ua/goods/images/big_tile/359374317.jpg,−15%
Вино Viticcio Orange Vermentino Toscana IGT помаранчеве сухе 0.75 л 13% (8022591242227),Вино,499,599,17,,,Невідомо,https://rozetka.com.ua/ua/viticcio-8022591242227/p499360699/,https://content2.rozetka.com.ua/goods/images/big_tile/536146687.jpg,−17%
Вино Shabo Limited Edition Ркацителі-Шардоне по-кахетинськи біле сухе 0.75 л 11-14% (4820254570137),Вино,489,,,4.7,4,Готово до відправки,https://rozetka.com.ua/ua/shabo-4820254570137/p399631620/,https://content1.rozetka.com.ua/goods/images/big_tile/372024150.jpg,
Вино ігристе Acquesi Piemonte DOP VS Brachetto червоне солодке 0.75 л 6.5% (8056457510205),Вино,413,518,20,3.8,4,Невідомо,https://rozetka.com.ua/ua/acquesi-8056457510205/p360150258/,https://content1.rozetka.com.ua/goods/images/big_tile/298368138.jpg,−20%
Вино Doudet Naudin Божолє Вілляж червоне сухе 0.75 л (3660600000830),Вино,597,,,,,Є в наявності,https://rozetka.com.ua/ua/doudet-naudin-3660600000830/p455797819/,https://content.rozetka.com.ua/goods/images/big_tile/500505883.jpg,
Напій винний Love my vine Danca білий напівсолодкий 1.5 л 8.0-8.5% (4820197563388),Напій,99,131,24,,,Невідомо,https://rozetka.com.ua/ua/love_my_vine_4820197563388/p399875265/,https://content2.rozetka.com.ua/goods/images/big_tile/373063773.jpg,
Вино Hincesti BAG IN BOX Молдавський Рубін червоне напівсолодке 10 л 12% (4841685001069),Вино,1414,,,,,Є в наявності,https://rozetka.com.ua/ua/hincesti_4841685001069/p318134665/,https://content.rozetka.com.ua/goods/images/big_tile/304900587.jpg,
Вино Traminer de Purcari Limited Edition белое сухое 0.75 л (4840472020030),Вино,699,726,4,5.0,2,Невідомо,https://rozetka.com.ua/ua/purcari_4840472020030/p254301851/,https://content2.rozetka.com.ua/goods/images/big_tile/325866205.jpg,
Вино Tommasi Amarone della Valpolicella червоне сухе 0.375 л (8004645402115),Вино,1725,1896,9,,1,Є в наявності,https://rozetka.com.ua/ua/tommasi_8004645402115/p28914833/,https://content2.rozetka.com.ua/goods/images/big_tile/11488401.jpg,−9%
Вино Paddleboard Cellars Вайт Зінфандель рожеве напівсухе 0.75 л (724826125012),Вино,505,,,,,Є в наявності,https://rozetka.com.ua/ua/paddleboard-cellars-724826125012/p545012721/,https://content1.rozetka.com.ua/goods/images/big_tile/596087378.jpg,
Вино Chateau du Bousquet Шато дю Буске червоне сухе 0.75 л (3211209130109),Вино,803,,,,,Невідомо,https://rozetka.com.ua/ua/chateau_du_bousquet_3211209130109/p405714741/,https://content2.rozetka.com.ua/goods/images/big_tile/383375251.jpg,
Вино Yuntero BAG IN BOX Макабео-Москатель біле напівсухе 10 л 10.5% (8412419002162),Вино,1589,,,,,Невідомо,https://rozetka.com.ua/ua/jesus-del-perdon-bodega-yuntero-8412419002162/p400681182/,https://content.rozetka.com.ua/goods/images/big_tile/373970696.jpg,
Вино Two Oceans Pinot Grigio біле сухе 0.75 л (6001108045102),Вино,299,470,36,,,Невідомо,https://rozetka.com.ua/ua/two-oceans-6001108076885/p537206249/,https://content.rozetka.com.ua/goods/images/big_tile/587451174.jpg,АКЦІЯ
Вино ігристе Borgofulvia Spumante Brut біле брют 0.75 л 11.5% (8003971315007),Вино,252,331,24,,,Є в наявності,https://rozetka.com.ua/ua/borgofulvia_8003971315007/p65344993/,https://content2.rozetka.com.ua/goods/images/big_tile/67873323.jpg,−24%
Вино Bon Voyage Merlot Alcohol Free червоне напівсухе 0.75 л безалкогольне (3263280116664),Вино,458,,,,,Є в наявності,https://rozetka.com.ua/ua/bon-voyage-3263280116664/p439042868/,https://content.rozetka.com.ua/goods/images/big_tile/447616378.jpg,
Вино Cantele Amative червоне сухе 0.75 л (8009015040003),Вино,1141,,,,,Є в наявності,https://rozetka.com.ua/ua/cantele_8009015040003/p407232342/,https://content2.rozetka.com.ua/goods/images/big_tile/386160214.jpg,
Вино Campo Viejo Rioja Reserva червоне сухе 0.75 л 13.5% (8410302107697),Вино,550,694,21,3.0,3,Є в наявності,https://rozetka.com.ua/ua/campo_viejo_8410302107697/p39001848/,https://content1.rozetka.com.ua/goods/images/big_tile/605911808.jpg,−21%
Вино Pfefferer Pink. Colterenzio. рожеве сухе 0.75 л (8009219010130),Вино,727,,,,,Є в наявності,https://rozetka.com.ua/ua/colterenzio_8009219010130/p295117343/,https://content1.rozetka.com.ua/goods/images/big_tile/176184807.jpg,
Вино ігристе LUDOVICUS XIV Demi-Sec біле напівсухе 0.75 л 11% (3701312800018),Вино,378,419,10,4.0,1,Готово до відправки,https://rozetka.com.ua/ua/les-producteurs-reunis-3701312800018/p394748106/,https://content.rozetka.com.ua/goods/images/big_tile/363262762.jpg,−10%
Вино Castel Mimi Фраті червоне сухе 0.75 л 14% (4841576001185N),Вино,648,,,,,Невідомо,https://rozetka.com.ua/ua/castel-mimi-4841576001185n/p491398184/,https://content.rozetka.com.ua/goods/images/big_tile/526089377.jpg,
Вино Odesa Prestige ординарне столове червоне напівсолодке 9.5-14% 0.75 л (4820213962164),Вино,159,169,6,,,Невідомо,https://rozetka.com.ua/ua/odessa-4820213962164/p520426434/,https://content1.rozetka.com.ua/goods/images/big_tile/562253190.jpg,
Вино Masso Antico Rosso Puglia IGT Il Potere червоне напівсухе 0.75 л (8009620842863),Вино,542,,,4.0,1,Готово до відправки,https://rozetka.com.ua/ua/bez-brenda-8009620842863/p488189679/,https://content2.rozetka.com.ua/goods/images/big_tile/522532292.jpg,
Вино кріплене Taylor's 10 Year Old Tawny червоне солодке 0.75 л 20% (5013626111284),Вино,1511,,,,,Є в наявності,https://rozetka.com.ua/ua/taylors-5013626111284/p464052809/,https://content.rozetka.com.ua/goods/images/big_tile/493376741.jpg,
Вино Vinho Regional Lisboa «Bus.9» Moscatel-Fernao Pires біле сухе 0.75 л 12.5% (5602523126011),Вино,215,250,14,,,Невідомо,https://rozetka.com.ua/ua/bus_9_5602523126011/p363272736/,https://content2.rozetka.com.ua/goods/images/big_tile/305212210.jpg,−14%
Вино Woop Woop Chardonnay біле сухе 0.75 л 12.5% (9309002314063),Вино,269,380,29,,3,Невідомо,https://rozetka.com.ua/ua/woop-woop-9309002314063/p506736849/,https://content2.rozetka.com.ua/goods/images/big_tile/545453280.jpg,ТІЛЬКИ В ROZETKA
Вино Giorno Nuovo Montepulciano d'Abruzzo червоне сухе 0.75 л 12.5% (800501703227),Вино,179,220,19,2.0,1,Готово до відправки,https://rozetka.com.ua/ua/impex-8005017103227/p414373941/,https://content.rozetka.com.ua/goods/images/big_tile/399422616.jpg,ТІЛЬКИ В ROZETKA
Вино Fattoria Viticcio Greppico IGT Toscana біле сухе 0.75 л 13.5% (8022591152199),Вино,487,,,,,Є в наявності,https://rozetka.com.ua/ua/viticcio-8022591152199/p388636335/,https://content2.rozetka.com.ua/goods/images/big_tile/578103326.jpg,
Вино La Spinetta Barbera d'Asti Ca di Pian червоне сухе 0.75 л 14% (8022252211555),Вино,2297,,,,1,Невідомо,https://rozetka.com.ua/ua/la_spinetta_8022252211555/p286540093/,https://content.rozetka.com.ua/goods/images/big_tile/167475341.jpg,
Вино Zeni Піно Гріджо Делле Венеціе DOC біле сухе 0.75 л (8005369006030),Вино,364,,,,,Невідомо,https://rozetka.com.ua/ua/zeni-1/p463594819/,https://content1.rozetka.com.ua/goods/images/big_tile/492714715.jpg,
Вино Felix Solis The Guv'nor White біле сухе 0.75 л 12.5% (8410702057622),Вино,499,578,14,,,Готово до відправки,https://rozetka.com.ua/ua/felix-solis-8410702057622/p426615894/,https://content2.rozetka.com.ua/goods/images/big_tile/423758490.jpg,−14%
Вино ігристе GALAKTIONI біле брют 0.75 л 11-12% (4860013080880),Вино,320,350,9,4.5,2,Невідомо,https://rozetka.com.ua/ua/galaktioni_4860013080880/p276936348/,https://content.rozetka.com.ua/goods/images/big_tile/159017163.jpg,−9%
Вино ігристе Borgo Sole Spumante Brut 0.75 л 11% (8008820172145),Вино,244,305,20,,,Невідомо,https://rozetka.com.ua/ua/borgo-sole-8008820172145/p461063854/,https://content2.rozetka.com.ua/goods/images/big_tile/489624911.jpg,−20%
Вино ігристе Sorbello Hugo Coctail біле солодке 0.75 л 5.5% (8008820165413),Вино,299,329,9,,,Невідомо,https://rozetka.com.ua/ua/sorbello-8008820165413/p545632845/,https://content.rozetka.com.ua/goods/images/big_tile/597509543.jpg,−9%
Вино ігристе Meander Moscato біле напівсолодке 0.75 л 5.5% (6009814420558H),Вино,510,,,,,Невідомо,https://rozetka.com.ua/ua/meander-6009814420558n/p553139166/,https://content.rozetka.com.ua/goods/images/big_tile/610648412.jpg,
Вино «Reserva da Família» Red Alentejo Ravasqueira червоне сухе 0.75 л 14% (5602182190132),Вино,579,780,26,,,Невідомо,https://rozetka.com.ua/ua/sociedade_agr_cola_d_diniz_sa_5602182190132/p391754919/,https://content.rozetka.com.ua/goods/images/big_tile/358208957.jpg,−26%
